thisN,thisTrialN,thisRepN,instructionType,instructionSymbol,action,stimText,stimAudio,stimVideo,movement,keyBlockResponse.keys,keyBlockResponse.rt,keyBlockResponse.duration,trainingTrials_block.thisRepN,trainingTrials_block.thisTrialN,trainingTrials_block.thisN,trainingTrials_block.thisIndex,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,trialsLoop.thisRepN,trialsLoop.thisTrialN,trialsLoop.thisN,trialsLoop.thisIndex,pause.thisRepN,pause.thisTrialN,pause.thisN,pause.thisIndex,halfTimeLoop.thisRepN,halfTimeLoop.thisTrialN,halfTimeLoop.thisN,halfTimeLoop.thisIndex,thisRow.t,notes,welcomeScreen.started,textWelcome.started,keyWelcome.started,welcomeScreen.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.duration,explanationScreen.started,textExplanation.started,keyExplanationResponse.started,explanationScreen.stopped,keyExplanationResponse.keys,keyExplanationResponse.rt,keyExplanationResponse.duration,expInstructSpeak.started,textInstructSpeak.started,imageSpeak.started,textInstructSpeak_continue.started,keyInstructSpeak_continue.started,expInstructSpeak.stopped,keyInstructSpeak_continue.keys,keyInstructSpeak_continue.rt,keyInstructSpeak_continue.duration,expInstructHand.started,textInstructHand.started,keyInstructHand_continue.started,textInstructHand_continue.started,imageInstructHand.started,expInstructHand.stopped,keyInstructHand_continue.keys,keyInstructHand_continue.rt,keyInstructHand_continue.duration,expInstructBoth.started,textInstructBoth.started,imageInstructBoth.started,keyresponseInstructBoth.started,textInstructBoth_continue.started,expInstructBoth.stopped,keyresponseInstructBoth.keys,keyresponseInstructBoth.rt,keyresponseInstructBoth.duration,blockTrials.started,textBlockOne.started,keyBlockResponse.started,blockTrials.stopped,blockLoop.keyBlockResponse.keys,blockLoop.keyBlockResponse.rt,blockLoop.keyBlockResponse.duration,image_aspect,trials.started,iti.started,iti.stopped,trialStart.started,trialStart.stopped,movieGesture.started,soundStimulus.started,soundStimulus.stopped,movieGesture.stopped,instructionImage.started,instructionImage.stopped,actionCue.started,audioGoCue.started,audioGoCue.stopped,actionCue.stopped,trials.stopped,halfTime.started,textHalfTime.started,halfTime.stopped,goodbyeScreen.started,textGoodbye.started,goodbyeScreen.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
78,78,0,gesture,images/hand.png,go,"stop",audios/stop2.wav,videos/stop_clip.mp4,wrist,space,394.50854379999964,None,,,,,1,0,1,0,0,78,78,78,,,,,,,,,2817.8431493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2817.8420373,2817.8431493,2819.6401752,2819.6401752,2820.6399426,2820.6399426,2821.139721066667,2822.7230036,2823.7329974000004,2823.7329974000004,2826.1399061,2826.1399061,2826.140205566667,2827.1412864000004,2828.8430111,2828.6236442,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
79,79,0,gesture,images/hand.png,go,"what",audios/what.wav,videos/what_clip.mp4,wrist,space,394.50854379999964,None,,,,,1,0,1,0,0,79,79,79,,,,,,,,,2828.8430111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2828.8406373,2828.8430111,2830.6402151,2830.6402151,2831.6405169,2831.6405169,2832.1397937666666,2833.4902432,2834.7408302000003,2834.7408302000003,2837.1398011,2837.1398011,2837.1402574666668,2838.1434275,2839.8403740000003,2839.6236847,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
80,80,0,speech,images/speak.png,go,"what",audios/what.wav,videos/what_clip.mp4,wrist,space,394.50854379999964,None,,,,,1,0,1,0,0,80,80,80,,,,,,,,,2839.8403740000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2839.8390681,2839.8403740000003,2841.6403902,2841.6403902,2842.6402526,2842.6402526,2843.139788566667,2844.4903090999996,2845.7554505,2845.7554505,2848.1403047000003,2848.1403047000003,2848.140299566667,2849.1424782000004,2850.8475497,2850.6237451999996,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
81,81,0,gesture,images/hand.png,go,"sweeping",audios/sweeping.wav,videos/sweeping_clip.mp4,arm,space,394.50854379999964,None,,,,,1,0,1,0,0,81,81,81,,,,,,,,,2850.8475497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2850.8464360999997,2850.8475497,2852.6398178,2852.6398178,2853.6400972,2853.6400972,2854.1398429666665,2855.9398675,2856.7300367999997,2856.7300367999997,2859.1399026,2859.1399026,2859.1399191666665,2860.1413684,2861.8642901000003,2861.6233617,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
82,82,0,gesture,images/hand.png,go,"yes",audios/yes.wav,videos/yes_clip.mp4,digits,space,394.50854379999964,None,,,,,1,0,1,0,0,82,82,82,,,,,,,,,2861.8642901000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2861.8619116,2861.8642901000003,2863.6403862999996,2863.6403862999996,2864.6401306,2864.6401306,2865.1398944666666,2866.8232381999997,2867.734152,2867.734152,2870.1404325000003,2870.1404325000003,2870.1404891666666,2871.1399104,2872.8785214,2872.6239114,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
83,83,0,gesture,images/hand.png,go,"outside",audios/outside.wav,videos/outside_clip.mp4,arm,space,394.50854379999964,None,,,,,1,0,1,0,0,83,83,83,,,,,,,,,2872.8785214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2872.8774345,2872.8785214,2874.6404456,2874.6404456,2875.6402208,2875.6402208,2876.139945266667,2877.9233297,2878.7429064,2878.7429064,2881.1404941,2881.1404941,2881.140504166667,2882.1400304,2883.8825704,2883.6239355999996,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
84,84,0,speech,images/speak.png,go,"bumpy",audios/bumpy.wav,videos/bumpy_clip.mp4,wrist,space,394.50854379999964,None,,,,,1,0,1,0,0,84,84,84,,,,,,,,,2883.8825704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2883.8814141000003,2883.8825704,2885.6404945000004,2885.6404945000004,2886.6402715000004,2886.6402715000004,2887.140028666667,2888.9906521000003,2889.7414173999996,2889.7414173999996,2892.1405563999997,2892.1405563999997,2892.1405310666673,2893.1438238,2894.8923735999997,2894.6241321999996,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
85,85,0,gesture,images/hand.png,go,"good luck",audios/goodluck2.wav,videos/goodluck_clip.mp4,digits,space,394.50854379999964,None,,,,,1,0,1,0,0,85,85,85,,,,,,,,,2894.8923735999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2894.8896819,2894.8923735999997,2896.6406145,2896.6406145,2897.6402846,2897.6402846,2898.140063166667,2899.6234127999996,2900.7642011999997,2900.7642011999997,2903.1400639000003,2903.1400639000003,2903.140571766667,2904.1411706,2905.8722896,2905.6242149,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
86,86,0,speech,images/speak.png,go,"outside",audios/outside.wav,videos/outside_clip.mp4,arm,space,394.50854379999964,None,,,,,1,0,1,0,0,86,86,86,,,,,,,,,2905.8722896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2905.8711209000003,2905.8722896,2907.6406023,2907.6406023,2908.6408451999996,2908.6408451999996,2909.140628366667,2910.9401033000004,2911.7408508999997,2911.7408508999997,2914.1406054,2914.1406054,2914.1406299666673,2915.1420043999997,2916.8866864,2916.6240874000005,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
87,87,0,speech,images/speak.png,go,"sweeping",audios/sweeping.wav,videos/sweeping_clip.mp4,arm,space,394.50854379999964,None,,,,,1,0,1,0,0,87,87,87,,,,,,,,,2916.8866864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2916.885547,2916.8866864,2918.6407553999998,2918.6407553999998,2919.6409832,2919.6409832,2920.140860566667,2921.9240251,2922.7595145000005,2922.7595145000005,2925.1407034000003,2925.1407034000003,2925.140651166667,2926.1436525999998,2927.8793416,2927.6241363999998,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
88,88,0,gesture_no,images/hand.png,nogo,"hang loose",audios/hangloose.wav,videos/hangloose_clip.mp4,digits,space,394.50854379999964,None,,,,,1,0,1,0,0,88,88,88,,,,,,,,,2927.8793416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2927.8769705000004,2927.8793416,2929.6406982,2929.6406982,2930.6404556999996,2930.6404556999996,2931.1402329666666,2932.7735447000005,2933.7298373000003,2933.7298373000003,2936.1407290999996,2936.1407290999996,2936.1407065666667,2937.1445584000003,2938.8715652,2938.6241839000004,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
89,89,0,speech,images/speak.png,go,"cutting",audios/cutting.wav,videos/cutting_clip.mp4,arm,space,394.50854379999964,None,,,,,1,0,1,0,0,89,89,89,,,,,,,,,2938.8715652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2938.870427,2938.8715652,2940.640765,2940.640765,2941.6410966000003,2941.6410966000003,2942.1407767666665,2943.8736510999997,2944.7339647,2944.7339647,2947.1408373000004,2947.1408373000004,2947.1403300666666,2948.1426058999996,2949.9286891,2949.6245777000004,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
90,90,0,speech,images/speak.png,go,"what",audios/what.wav,videos/what_clip.mp4,wrist,space,394.50854379999964,None,,,,,1,0,1,0,0,90,90,90,,,,,,,,,2949.9286891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2949.9275559,2949.9286891,2951.6403007999997,2951.6403007999997,2952.6405869,2952.6405869,2953.1403608666665,2954.4903471,2955.7519153000003,2955.7519153000003,2958.1408455,2958.1408455,2958.140966266667,2959.1418051,2960.8626980999998,2960.6243474000003,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
91,91,0,gesture,images/hand.png,go,"hang loose",audios/hangloose.wav,videos/hangloose_clip.mp4,digits,space,394.50854379999964,None,,,,,1,0,1,0,0,91,91,91,,,,,,,,,2960.8626980999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2960.8603392000005,2960.8626980999998,2962.6408757,2962.6408757,2963.640673,2963.640673,2964.1409376666666,2965.757716,2966.7298256000004,2966.7298256000004,2969.1403915,2969.1403915,2969.1404479666667,2970.1431235,2971.8667414,2971.6245006999998,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
92,92,0,speech,images/speak.png,go,"what",audios/what.wav,videos/what_clip.mp4,wrist,space,394.50854379999964,None,,,,,1,0,1,0,0,92,92,92,,,,,,,,,2971.8667414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2971.8656291999996,2971.8667414,2973.6409218,2973.6409218,2974.640665,2974.640665,2975.1410243666674,2976.4909133,2977.7402652,2977.7402652,2980.1409635,2980.1409635,2980.1404835666667,2981.1443818,2982.8868287000005,2982.6244675,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
93,93,0,speech_gesture,images/speak_gesture.png,go,"what",audios/what.wav,videos/what_clip.mp4,wrist,space,394.50854379999964,None,,,,,1,0,1,0,0,93,93,93,,,,,,,,,2982.8868287000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.663076923076923,2982.8851700000005,2982.8868287000005,2984.6409782,2984.6409782,2985.6407963,2985.6407963,2986.141046866667,2987.4905129,2988.7288028000003,2988.7288028000003,2991.1405378,2991.1405378,2991.1410391666673,2992.1445151999997,2993.9004369000004,2993.6239556,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
94,94,0,speech_gesture,images/speak_gesture.png,go,"what",audios/what.wav,videos/what_clip.mp4,wrist,space,394.50854379999964,None,,,,,1,0,1,0,0,94,94,94,,,,,,,,,2993.9004369000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.663076923076923,2993.8964985000002,2993.9004369000004,2995.6405944,2995.6405944,2996.6407464000004,2996.6407464000004,2997.1410764666666,2998.4910545000002,2999.7390450000003,2999.7390450000003,3002.1410893,3002.1410893,3002.140561266667,3003.1433662,3004.8827859000003,3004.6246486,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
95,95,0,speech,images/speak.png,go,"bumpy",audios/bumpy.wav,videos/bumpy_clip.mp4,wrist,space,394.50854379999964,None,,,,,1,0,1,0,0,95,95,95,,,,,,,,,3004.8827859000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3004.8814988000004,3004.8827859000003,3006.6410943,3006.6410943,3007.6414414,3007.6414414,3008.140611866667,3009.9744485,3010.7236105,3010.7236105,3013.1412276,3013.1412276,3013.1411182666666,3014.1412661000004,3015.8785915999997,3015.6242019,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
96,96,0,speech_gesture,images/speak_gesture.png,go,"cutting",audios/cutting.wav,videos/cutting_clip.mp4,arm,space,394.50854379999964,None,,,,,1,0,1,0,0,96,96,96,,,,,,,,,3015.8785915999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.663076923076923,3015.8773059000005,3015.8785915999997,3017.6412124,3017.6412124,3018.6415748,3018.6415748,3019.141221866667,3020.8740436999997,3021.7274800000005,3021.7274800000005,3024.1413105,3024.1413105,3024.1412590666673,3025.1448683999997,3026.8768868999996,3026.6246129,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
97,97,0,gesture,images/hand.png,go,"bumpy",audios/bumpy.wav,videos/bumpy_clip.mp4,wrist,space,394.50854379999964,None,,,,,1,0,1,0,0,97,97,97,,,,,,,,,3026.8768868999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3026.8738691999997,3026.8768868999996,3028.6412207000003,3028.6412207000003,3029.6416369,3029.6416369,3030.141342066667,3031.9907190000004,3032.744823,3032.744823,3035.1411761,3035.1411761,3035.141269866667,3036.1442588,3037.8616330000004,3037.6246577,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
98,98,0,speech,images/speak.png,go,"stop",audios/stop2.wav,videos/stop_clip.mp4,wrist,space,394.50854379999964,None,,,,,1,0,1,0,0,98,98,98,,,,,,,,,3037.8616330000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3037.860492,3037.8616330000004,3039.6413991,3039.6413991,3040.6417786,3040.6417786,3041.1407809666666,3042.7245725000002,3043.7437935999997,3043.7437935999997,3046.1412483000004,3046.1412483000004,3046.141274766667,3047.1414436000005,3048.8964857,3048.6247230999998,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
99,99,0,gesture,images/hand.png,go,"sweeping",audios/sweeping.wav,videos/sweeping_clip.mp4,arm,space,394.50854379999964,None,,,,,1,0,1,0,0,99,99,99,,,,,,,,,3048.8964857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3048.8953978,3048.8964857,3050.6413314,3050.6413314,3051.6416311000003,3051.6416311000003,3052.141350866667,3053.9413193,3054.7639276,3054.7639276,3057.1414774000004,3057.1414774000004,3057.1413677666665,3058.145096,3059.9002164000003,3059.6247862,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
100,100,0,speech_gesture,images/speak_gesture.png,go,"outside",audios/outside.wav,videos/outside_clip.mp4,arm,space,394.50854379999964,None,,,,,1,0,1,0,0,100,100,100,,,,,,,,,3059.9002164000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.663076923076923,3059.8972595000005,3059.9002164000003,3061.6415753,3061.6415753,3062.6410797999997,3062.6410797999997,3063.1410145666673,3064.9415332999997,3065.7560974999997,3065.7560974999997,3068.1413789999997,3068.1413789999997,3068.140927666667,3069.1414316,3070.8575139000004,3070.6244136000005,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
101,101,0,gesture,images/hand.png,go,"sweeping",audios/sweeping.wav,videos/sweeping_clip.mp4,arm,space,394.50854379999964,None,,,,,1,0,1,0,0,101,101,101,,,,,,,,,3070.8575139000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3070.8561946,3070.8575139000004,3072.6415176,3072.6415176,3073.6417641,3073.6417641,3074.1409267666672,3075.9415818999996,3076.7319762999996,3076.7319762999996,3079.1415465,3079.1415465,3079.1409738666666,3080.1432733,3081.8773903,3081.6244248000003,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
102,102,0,speech_gesture,images/speak_gesture.png,go,"bumpy",audios/bumpy.wav,videos/bumpy_clip.mp4,wrist,space,394.50854379999964,None,,,,,1,0,1,0,0,102,102,102,,,,,,,,,3081.8773903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.663076923076923,3081.8761237999997,3081.8773903,3083.6416778000003,3083.6416778000003,3084.6418003,3084.6418003,3085.1409879666667,3086.9909889,3087.7304396,3087.7304396,3090.1416156000005,3090.1416156000005,3090.1410278666667,3091.1429928,3092.871378,3092.6249434,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
103,103,0,gesture,images/hand.png,go,"stop",audios/stop2.wav,videos/stop_clip.mp4,wrist,space,394.50854379999964,None,,,,,1,0,1,0,0,103,103,103,,,,,,,,,3092.871378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3092.8684397999996,3092.871378,3094.6417348000004,3094.6417348000004,3095.6412184,3095.6412184,3096.141721866667,3097.7250327,3098.7296718,3098.7296718,3101.1415691,3101.1415691,3101.1417147666666,3102.1423223,3103.9108899000003,3103.6244773,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
104,104,0,speech_gesture,images/speak_gesture.png,go,"peace",audios/peace.wav,videos/peace_clip.mp4,digits,space,394.50854379999964,None,,,,,1,0,1,0,0,104,104,104,,,,,,,,,3103.9108899000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.663076923076923,3103.9096576,3103.9108899000003,3105.6416101000004,3105.6416101000004,3106.6419051000003,3106.6419051000003,3107.1411710666666,3108.5083304,3109.7356609999997,3109.7356609999997,3112.1416056999997,3112.1416056999997,3112.141242766667,3113.1439886999997,3114.8820502,3114.6245685000004,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
105,105,0,gesture_no,images/hand.png,nogo,"sweeping",audios/sweeping.wav,videos/sweeping_clip.mp4,arm,space,394.50854379999964,None,,,,,1,0,1,0,0,105,105,105,,,,,,,,,3114.8820502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3114.8807279000002,3114.8820502,3116.6411563,3116.6411563,3117.64211,3117.64211,3118.141830066667,3119.9415639,3120.7306821,3120.7306821,3123.1416523999997,3123.1416523999997,3123.1411826666667,3124.1443085,3125.8845650000003,3125.6251410000004,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
106,106,0,speech_gesture,images/speak_gesture.png,go,"hang loose",audios/hangloose.wav,videos/hangloose_clip.mp4,digits,space,394.50854379999964,None,,,,,1,0,1,0,0,106,106,106,,,,,,,,,3125.8845650000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.663076923076923,3125.8814722999996,3125.8845650000003,3127.6418297,3127.6418297,3128.6420046000003,3128.6420046000003,3129.141762566667,3130.7583919,3131.7271760000003,3131.7271760000003,3134.1418691999997,3134.1418691999997,3134.141702266667,3135.1438157000002,3136.8705550000004,3136.6251641,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
107,107,0,speech_gesture_no,images/speak_gesture.png,nogo,"what",audios/what.wav,videos/what_clip.mp4,wrist,space,394.50854379999964,None,,,,,1,0,1,0,0,107,107,107,,,,,,,,,3136.8705550000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.663076923076923,3136.8691546,3136.8705550000004,3138.6417964,3138.6417964,3139.6421688,3139.6421688,3140.1412349666666,3141.4912647,3142.7192298,3142.7192298,3145.1418009999998,3145.1418009999998,3145.141300966667,3146.1447037,3147.8725653,3147.6248373,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
108,108,0,speech_gesture,images/speak_gesture.png,go,"outside",audios/outside.wav,videos/outside_clip.mp4,arm,space,394.50854379999964,None,,,,,1,0,1,0,0,108,108,108,,,,,,,,,3147.8725653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.663076923076923,3147.8711753,3147.8725653,3149.6419723,3149.6419723,3150.6420896,3150.6420896,3151.1419304666665,3152.9412996,3153.7525379999997,3153.7525379999997,3156.1419889999997,3156.1419889999997,3156.1417779666667,3157.1450262,3158.8679589000003,3158.6253294999997,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
109,109,0,speech_gesture_no,images/speak_gesture.png,nogo,"sweeping",audios/sweeping.wav,videos/sweeping_clip.mp4,arm,space,394.50854379999964,None,,,,,1,0,1,0,0,109,109,109,,,,,,,,,3158.8679589000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.663076923076923,3158.8662315,3158.8679589000003,3160.6418912,3160.6418912,3161.6415433,3161.6415433,3162.1418935666666,3163.9418647,3164.745543,3164.745543,3167.1418335,3167.1418335,3167.1418371666673,3168.1443406,3169.8739422999997,3169.6253671000004,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
110,110,0,speech_no,images/speak.png,nogo,"sweeping",audios/sweeping.wav,videos/sweeping_clip.mp4,arm,space,394.50854379999964,None,,,,,1,0,1,0,0,110,110,110,,,,,,,,,3169.8739422999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3169.8726759,3169.8739422999997,3171.6419828999997,3171.6419828999997,3172.6422027999997,3172.6422027999997,3173.141469466667,3174.9414096,3175.7269378,3175.7269378,3178.1419515999996,3178.1419515999996,3178.141921666667,3179.1419321000003,3180.8814070999997,3180.6255979999996,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
111,111,0,speech,images/speak.png,go,"stop",audios/stop2.wav,videos/stop_clip.mp4,wrist,space,394.50854379999964,None,,,,,1,0,1,0,0,111,111,111,,,,,,,,,3180.8814070999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3180.8802349999996,3180.8814070999997,3182.6419257,3182.6419257,3183.642315,3183.642315,3184.1415385666674,3185.7254814,3186.7631419,3186.7631419,3189.1421516,3189.1421516,3189.1421590666673,3190.1452792,3191.8882464999997,3191.6249354,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
112,112,0,speech_gesture,images/speak_gesture.png,go,"cutting",audios/cutting.wav,videos/cutting_clip.mp4,arm,space,394.50854379999964,None,,,,,1,0,1,0,0,112,112,112,,,,,,,,,3191.8882464999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.663076923076923,3191.8836966999997,3191.8882464999997,3193.6421651,3193.6421651,3194.6417137999997,3194.6417137999997,3195.141966966667,3196.8753328000003,3197.7422939,3197.7422939,3200.1415853999997,3200.1415853999997,3200.141508066667,3201.1420424,3202.9022920999996,3202.6255529,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
